title,type,start_date,end_date,place,location,price,contact,url,image,description
백남준의 도시: 태양에 녹아드는 바다,전시,2025-08-07,2025-10-19,,경기,,백남준아트센터 031-201-8546,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56760,http://www.culture.go.kr/upload/rdf/25/08/show_2025081117431874755.jpg,"<p>현대 도시는 밤낮을 가리지 않고 스크린에서 쏟아지는 빛으로 뒤덮이며, 이미지와 소리의 정보가 끊임없이 흐르는 거대한 인터페이스처럼 존재한다. 우리가 매일 마주하는 이 빛은 단순한 신체 감각의 자극을 넘어, 비디오 이미지와 소리를 전달하고 처리하는 전자신호의 변환된 형태이기도 하다. 빛이 담을 수 있는 정보의 양과 전달 속도는 비약적으로 증대되고, 도시를 가로질러 흐르는 수백만 개의 비디오는 빛과 함께 재생되어 우리 앞에 펼쳐진다. 이는 인간의 인지 가능한 범위를 넘어 전에 없던 새로운 차원의 경험에 그치지 않고 우리가 세계를 기억하고 인식하는 방식에도 변화를 일으킨다. 이러한 도시 미디어 환경의 변화는 인류의 사건을 더 이상 말이나 글이 아닌 비디오로 기록하게 될 것을 예견한, 백남준의 &lsquo;비디오리(videory)*&rsquo;를 떠올리게 한다. 백남준의 말처럼 오늘날 역사는 이미지나 비디오로 기록된다. 인류의 정보, 사건, 이야기를 담은 수백만 개의 비디오가 중첩하는 시공간 가운데, 우리는 더 이상 비디오를 단순히 감각하는 존재가 아니라, 비디오가 기록하고 생성한 인류의 역사가 축적된 시공간 안에서 살아가는 존재임을 보여준다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>전시 제목 《백남준의 도시: 태양에 녹아드는 바다》는 백남준이 꿈꿨던, 비디오로 연결된 삶을 직접적으로 떠올리게 한다. &lsquo;태양에 녹아드는 바다&rsquo;는 아르튀르 랭보의 시 「영원」에서 가져온 표현으로, 백남준은 이 시구를 통해 비디오 특유의 비선형적 시간 감각을 시적으로 포착하려 했을지도 모른다. 이 전시는 비디오가 만들어내는 시공간의 본질을 탐구했던 백남준의 사유를 출발점으로 삼아, 동시대 최첨단 기술이 만들어내는 미디어의 다층적 시공간을 탐색하는 동시대 작가들을 조명한다. 이들은 비디오가 재구성한 세계 안에서 비인과적으로 연결되고 동시에 발생하는 사건들로 얽혀있는 지금의 순간을 다시 바라보게 할 것이다.&nbsp;</p>
<p><br /></p>"
[부산] 베이스 이희광 독창회 추억,기타,2025-08-22,2025-08-22,,부산,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56820,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080621185521411.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
[제주] 뺑파전,공연,2025-08-22,2025-08-22,,제주,,064-710-7643,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56777,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080721192218101.png,"<p>심청이로 인하여 부자가 된 심봉사가 뺑덕이 유혹에 빠져 맹인잔치에 가다가</p>
<p>황봉사와 돈을 가지고 줄행랑을 치며 벌어지는 에피소드를 풍자와 해학으로 풀어낸 마당극!!</p>
<p><br /></p>
<p>비바청춘극단은 제주지역 어르신들로 구성된 생활극단으로</p>
<p><br /></p>
<p>이번 공연을 통해 활기찬 노년문화를 보여줄 것이다.</p>"
[대전] 청년 연주자를 위한 날개 Ⅲ,기타,2025-08-22,2025-08-22,,대전,,042-477-8220,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56776,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080721191379830.gif,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
[함양] 아프리카 리듬과 열정을 AnyaFo,기타,2025-08-22,2025-08-22,,경남,,055-960-6710,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56775,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080821205740196.gif,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
OPERA 그 여자의 이중생활,기타,2025-08-22,2025-08-22,,,,-,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56754,http://www.culture.go.kr/upload/rdf/25/08/show_2025080921381686776.png,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
"대전시립교향악단 마스터즈 시리즈8, 프로코피예프 교향곡 제5번",전시,2025-08-22,2025-08-22,,대전,,042-270-8382~8,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56783,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025072821195549279.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
"[논산] 나, 옥분뎐傳!",기타,2025-08-22,2025-08-22,,충남,,논산아트센터 041-730-2932,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56778,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080821203404371.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
"광주시립교향악단, GSO 오티움 콘서트 Ⅲ. Flute",공연,2025-08-22,2025-08-22,,광주,,062-613-8241,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56779,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025072321225252341.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
"[안동] 국립현대무용단, 내가 물에서 본 것",기타,2025-08-22,2025-08-22,,경북,,054-840-3600,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56780,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025072321261967272.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
2025 국악관현악축제,축제,2025-08-22,2025-08-22,,서울,,02-2655-3063,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56781,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508062119750184.jpg,"<p>2025 국악관현악축제</p>
<p><br /></p>
<p>-일시 : 2025. 08. 22(금) 오후 7시 30분</p>
<p>-장소 : 국립국악원 예악당</p>
<p>-지휘 : 원영석</p>
<p>-협연 : 홍지혜, 김준수</p>
<p>-연주 : 한음아카데미오케스트라 7기</p>
<p><br /></p>
<p>- 주최 및 주관 : 한국음악협회</p>
<p>- 지원 : 크라운해태</p>
<p>- 후원 : 문화체육관광부, 한국문화예술위원회, 한국메세나협회</p>
<p>- 티켓 : 전석무료</p>
<p>- 예매문의 : 한국음악협회 02)2655-3063,3064</p>"
"[대구] 제88회 대구시립무용단 정기공연, Dance Now Asia In Daegu",공연,2025-08-22,2025-08-23,,대구,,053-430-7656,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56782,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025072321202405695.gif,"<p><br /></p>
<p>대구시립무용단 제88회 정기공연 &lt;2025 Dance Now Asia in Daegu&gt;</p>
<p><br /></p>
<p>뜨거운 여름! 뜨거운 대구!</p>
<p>대만, 일본, 한국(대구시립무용단) 아시아 3개국이 '현대무용'으로 함께 달아오르는 5일간의 축제!</p>
<p><br /></p>
<p>메인공연 'Dance Now Asia' 외 워크숍, 쇼케이스, 라운드테이블 등 다양한 부대행사 개최 예정</p>"
미술은행 20주년 특별전《돌아온 미래: 형태와 생각의 발현》,전시,2025-08-08,2026-07-31,,충북,,국립현대미술관 청주관 043-261-1400,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56761,http://www.culture.go.kr/upload/rdf/25/08/show_2025081117472658878.jpg,"<p>미술은행은 지난 20년간 한국 현대미술의 중요한 동반자로서 그 발자취를 남겨왔습니다. 국립현대미술관 청주에서 개최되는 미술은행 20주년 특별전 &laquo;돌아온 미래: 형태와 생각의 발현&raquo;은 이러한 20년의 역사를 되짚어보고, 그동안 수집해온 주요 작품들과 끊임없는 미술적 실험의 결과물을 집중적으로 조명하는 자리입니다.</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>이번 전시는 미술은행의 소장품, 대여 기록, 전시 아카이브 자료 등을 통해 한국 예술의 흐름과 변화를 면밀히 기록하고, 현재와 미래의 예술적 가능성을 다각도로 탐구합니다. 미술은행 소장품을 매개로 예술적 아이디어와 형태가 어떻게 진화해왔는지를 살펴보고, 관람객들에게 예술적 실험의 중요성을 일깨우는 계기가 되리라 기대합니다. 나아가 본 전시는 미술은행의 사업과 전시 프로그램이 현대미술에 미친 영향과 그 가치를 널리 알리는 중요한 홍보의 장이 될 것입니다.</p>
<p><br /></p>
<p>이번 전시는 크게 세 가지 주제로 구성됩니다.</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>1부. 돌아온 미래: 형태와 생각의 발현에서는 미술은행이 품었던 '미래'가 어떻게 '돌아왔는지', 그리고 윤형근, 성능경, 구정아, 듀킴 작가의 작품과 같이 어떤 형태와 생각으로 발현되었는지를 탐구합니다. 과거의 예술이 품었던 미래에 대한 기대가 현재의 현실 속에서 어떤 의미로 남아 있는지 질문하며, 미술은행 소장품 중 실험적이고 혁신적인 작품들을 통해 형태와 아이디어의 진보적 전환을 보여줍니다. 다양한 매체와 스타일을 반영한 약 50여 점의 작품들은 예술의 진화 과정을 생생하게 보여줄 것이며, 기존 예술적 경계를 넘어선 실험적 시도를 통해 현대미술의 변화 가능성을 제시합니다.</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>2부. 아카이브의 회상: 미술은행 시간의 기록에서는 미술은행 소장품 중 대여가 많이 이루어진 50점의 정보를 QR 코드와 이미지를 통해 확인할 수 있으며, 그중 수장고에 보관된 송수남, 설원기, 김혁정 작가의 작품 10점을 직접 만날 수 있습니다. 미술은행이 대여하고 전시한 주요 작품들을 통해 미술은행이 현대미술에 미친 영향과 기여를 시각적으로 탐구하고, 미술은행의 역사와 연표를 한눈에 볼 수 있도록 구성하여 지난 20년의 발자취를 회상합니다.</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>3부. 기억된 미래: 도시와의 대화에서는 아카이브 자료를 기반으로 한 작품 변형 재현을 통해 미술은행의 공공 프로젝트와 특별전시 작품들을 새로운 시각으로 선보입니다. 전시장 내부 공간과 미디어 캔버스에 설치될 아카이브 자료와 변형 제작된 작품들은 관람객들에게 더욱 깊이 있는 예술적 경험을 선사할 것입니다.</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>미술은행은 이 전시를 통해 지난 20년간 축적된 예술적 자산과 경험을 바탕으로, 앞으로도 현대미술의 발전과 확장에 기여하는 역할을 지속해 나갈 것입니다. 이 전시가 관람객 여러분께 현대미술의 다채로운 변화를 소개하고, 미래의 예술적 가능성을 함께 탐구하는 소중한 시간이 되기를 바랍니다.</p>
<p><br /></p>"
유지희 개인전,전시,2025-08-05,2025-08-23,,서울,,02-543-1663,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56749,http://www.culture.go.kr/upload/rdf/25/08/show_202508092128935267.jpg,"<p>유영하는 풍경</p>
<p><br /></p>
<p><span>전시제목: 유지희 개인전 &lt;유영하는 풍경&gt;</span></p>
<p><span>전시기간: 2025.8.5- 8.23</span></p>
<p><span>전시장소: 서울 강남구 삼성로 147길 4, 청화랑</span></p>
<p><span>작품문의: 02 543 1663, office@chungartgallery.com</span></p>
<p><br /></p>
<p>청화랑은 8월 전시로 유지희 개인전: 유영하는 풍경 을 개최합니다.</p>
<p><br /></p>
<p>88년생 유지희 작가는 홍대 회화과를 졸업하고 동대학원에서 회회과를 전공하였습니다. 청소년기 가족을 따라 해외살이를 해야했던 유지희 작가는 드넓은 자연에서 위로받고 평온했던 순간을 본인만의 반추상 방식으로 풀어냅니다. 푸르름이 가득한 작가의 작품에는 풀냄새, 나무냄새, 물과 바람, 자연이 느껴집니다. 관람자의 시각과 기분에 따라 물이되기도, 나뭇잎이 되기도 , 깊은 숲 속과 바람이 되기도 합니다. 생명력이 느껴지는 작가의 작품은 도심에서 생활하는 현대인에게 휴식 같은 시간을 선사합니다. 이번 8월 개인전을 위해 늦여름과 초가을에 어울리는 작품 스무점이 출품되었습니다. 작가의 작품속에서 자연의 향기를 느껴보시고, 마치 자연속으로 들어온 듯 평온한 시간이 되시길 바랍니다.</p>
<p><br /></p>
<p>바람에 흔들리는 물결과 반영된 이미지들이 주는 추상적 색채와 형태에 매료되었던 순간을 시작으로 구상과 추상을 넘나드는 회화작업을 해나가고 있습니다. 끊임없이 움직이는 물의 이미지는 반복적으로 겹쳐올리는 물감과 색채의 붓터치, 리듬으로 표현됩니다. 물결 위로 투영된 풍경의 이미지들이 뒤섞이는 화면을 만들어내고 고정되지 않는 자연풍경의 순간을 캔버스 위에 붙잡아둡니다.</p>
<p><br /></p>
<p>감각적 표현에 집중한 추상작품은 물 아래의 풍경과 물결, 수면에 비춰진 풍경이 보여주는 세가지 다른 이미지들의 겹침을 보여줍니다. 붓터치가 물결처럼 움직이고 바람에 흔들리는 잎사귀가 주는 형태와 리듬은 보는 이의 내면 속 자연의 기억과 감각을 불러일으킵니다. 화면 위를 떠다니는듯한 붓터치는 공기를 따라 흐르고 반복적 리듬이 되어 고요함 속 유동성과 몰입을 유도합니다. 건축적 구조 위로 유영하기도 하는 붓터치들은 프레임이 만들어내는 다층적 구조를 통해 마치 물을 바라보는 풍경처럼 서로 다른 시간대가 겹쳐지며 감각과 기억, 시간과 공간을 투영한 반추상적 풍경화로 재탄생합니다. 유지희 작가노트</p>
<p><br /></p>
<p><br /></p>
<p><br /></p><!-- /wp:image -->"
감각의 투영법 Sensory Projection,전시,2025-08-13,2025-09-12,,경기,,02-540-4853,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56748,http://www.culture.go.kr/upload/rdf/25/08/show_2025080821302257772.jpg,"<!-- wp:columns -->
<div class=""wp-block-columns""><!-- wp:column {""width"":""100%""} -->
<div class=""wp-block-column"" style=""flex-basis: 100%;""><!-- wp:group {""layout"":{""type"":""flex"",""orientation"":""vertical""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>&nbsp;갤러리 플래닛은 2025년 8월 13일부터 9월 12일까지 김수연, 김신애, 박형진 작가와 함께 그룹전인 《감각의 투영법》을 개최한다.&nbsp; 본 전시는 '세계를 인식한다고 믿는 순간에도, 그 시선은 감정과 경험, 사고방식이 반영된 &lsquo;투영의 결과물&rsquo;일 수 있다.' 라는 전제를 바탕으로, 감각을 통해 세계를 투영하는 세 명의 작가―김신애, 김수연, 박형진―의 시선을 따라가며, 감각이 어떻게 세계를 구성하고, 예술로 전환되는지를 탐색한다.</p><!-- /wp:paragraph --></div><!-- /wp:group --></div><!-- /wp:column --></div><!-- /wp:columns --><!-- wp:group {""layout"":{""type"":""constrained""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>김신애는 조형의 근본 단위인 점, 선, 면에 대한 질문을 바탕으로 형태를 &lsquo;사건&rsquo;으로 바라본다. 작가는 디지털 머티리얼과 무늬목이라는 서로 다른 물성을 병치하며, 정보와 감각, 물질과 비물질이 교차하는 구조적 사건을 구성한다. 이는 감각되지 않는 구조를 감각 가능한 실재로 전환하는 투영의 예술적 방법론으로 확장된다.</p><!-- /wp:paragraph --></div><!-- /wp:group --><!-- wp:group {""layout"":{""type"":""constrained""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>김수연은 &lsquo;존재했지만 사라진 것&rsquo;, &lsquo;보이지 않지만 분명히 존재하는 것&rsquo;에 주목해 날씨라는 비물질적 요소를 회화적 언어로 전환한다. 그는 매일의 하늘색을 수집하고, 온도와 습도에 반응하는 미디엄의 성질을 통해 자연의 개입과 우연성을 시각화한다. 반복되는 일상 속에서 매일의 감각이 어떻게 달라질 수 있는지를 보여주며, 감각과 시간, 자연과 인간의 교류를 섬세하게 드러낸다.</p><!-- /wp:paragraph --></div><!-- /wp:group --><!-- wp:group {""layout"":{""type"":""constrained""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>박형진은 변화하는 자연의 색을 주관적 감각과 경험에 따라 기록하며, 일상의 풍경을 시간의 흐름 속에 투영한다. &lsquo;색점 연작&rsquo;은 자연의 상태를 시각적 지표로 환원하는 동시에, 감각을 구조화된 그리드 안에서 기록하려는 시도다. 이는 전통적인 투영의 개념을 넘어 사회적&middot;생태적 감각을 포함하는 확장된 투영 방식으로 읽힌다.</p><!-- /wp:paragraph --></div><!-- /wp:group --><!-- wp:group {""layout"":{""type"":""constrained""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>세 작가 모두는 감각과 정보, 시간과 환경, 물질과 비물질이 교차하는 경계 위에서 투영이라는 예술적 방법론을 실험한다. 이들은 세계를 수동적으로 받아들이는 것이 아니라, 각자의 방식으로 감각하고 구성하며, 다시 그것을 예술이라는 언어로 환원하는 과정을 통해 현실을 새롭게 직조해낸다.</p><!-- /wp:paragraph --></div><!-- /wp:group --><!-- wp:group {""layout"":{""type"":""constrained""}} -->
<div class=""wp-block-group""><!-- wp:paragraph -->
<p>《감각의 투영법》은 감각과 투영의 교차 지점에서 출발하여, 예술이 어떻게 세계를 새롭게 인식하고 구성하는지를 탐구하는 전시다. 이번 전시는 관람자에게도 감각을 통해 현실을 구성하는 존재로서의 자각을 일깨우고, 각자의 방식으로 세계를 투영하는 존재임을 인식하게 한다. 감각, 예술, 세계, 주체가 유기적으로 순환하며 상호작용하는 사유의 장이 될 본 전시에 많은 관심을 바란다.</p><!-- /wp:paragraph --></div><!-- /wp:group -->"
눈부신 결의 떨림 The Luminous Tremble,기타,2025-08-08,2025-08-24,,경기,,02-739-1405,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56696,http://www.culture.go.kr/upload/rdf/25/08/show_2025080721285857236.jpg,"<p>작가가 표현한 풍성한 질감의 풍경을 바라보고 있으면, 그의 시선이 단순히 외형에만 머무르지 않음을 알 수 있다. 형상이 관찰된다는 점에서 시선의 처리가 외형적으로도 중요하겠지만, 다층적인 색감과 근접한 장면 연출을 통해 곳곳을 보여주려는 의도는 단순한 재현을 넘어, 그림 밖의 또 다른 시간성을 드러내고자 함이다.</p>
<p><br /></p>
<p>일상 속 우연히 발견된 장소는 작가에게 감정과 기억을 불러일으키는 중요한 요소였으며, 회화와 연결 지어보면 자연은 작가 자신과 동일시되는 공간, 곧 삶을 되돌아보게 하는 &lsquo;진행형&rsquo;의 장소로 기능한다. 자연은 그 자체로 거친 생명력을 지니고 있어 모두를 파악할 수 없는 공간이며, 그렇기에 작가에게 자연은 멈춤 없는 찰나의 감각으로 다가온다. 설명할 수 없는 어떤 느낌, 모호한 순간은 결국 풍경으로 변화한다.</p>
<p><br /></p>
<p>작가의 심리적 요인은 작업 전반에 자연스럽게 반영된다. 현실과 이상 사이의 간극 속에서 감정을 확인하고, 체화된 감성을 색채로 쌓아 올린다. 빛과 어둠을 섞어 표현된 풍경은 절묘한 조화를 이루며, 자연스럽게 시선을 끌어당긴다. 흐름을 기반으로 한 표현된 나무와 풀, 그리고 강한 움직임의 파도를 통해 작가의 시점을 드러낸다. 보이는 것 속에서 보이지 않는 것을 유도하는 바람은 작가의 가치관으로 표현되어 화면 위에 안착된다.</p>
<p><br /></p>
<p>아직 완전히 추상으로 나아가지 않았지만, 작가의 사유는 깊어진다. 자신을 객관화하며 현실을 인식하는 공간으로서의 풍경은 작가의 내면을 유유히 채우고, 다시 일상으로 돌아가는 계기를 만든다. 눈부시게 빛나던 자신을 찾아가는 여정은 풍경 속에서 함께한다.</p>
<p><br /></p>
<p>발견된 장소를 사진으로 담고 평면에 옮기는 과정은 여러 날에 걸쳐 이어지며, 풍경은 또 다른 회화적 요소들과 만난다. 물감을 뿌리고 흩날리게 하며 작가만의 감성을 덧입힌다. 사실적인 재현에서 살짝 벗어난 그 너머의 감성은 회화 속 자연을 더욱 매력적으로 만든다. 현대 회화의 관점에서, 작가의 장면 구성은 다층적이며, 시점은 분명하지만 동시에 모호하고 신비로운 속성을 지닌다.</p>
<p><br /></p>
<p>작가가 그린 그림은 분명 풍경이며, 숲과 하늘, 대지가 포착되지만 동시에 그것은 평면을 덮고 있는 물감층이자 색채의 조화이기도하다. 섬세한 붓질은 작가의 몸을 통해 기록된 흔적으로, 자연을 매개로 확인되는 기억과 경험, 그리고 신체가 반응해 남긴 자국이다. 이는 작가가 마주한 세계에 대한 촉각적 반응이 물질로 완성된 결과이며, 재현이란 결국 이러한 감각을 드러내려는 시도라 할 수 있다.</p>
<p><br /></p>
<p>그것이 무엇인지 정확히 설명하기는 어렵지만, 분명 감성을 요구한다. 때로는 언어로 표현하려 했던 자연의 움직임조차 장면으로 시각화된다. 오늘날의 회화는 그래서 더욱 모호하다. 고정되지 않은 시점은 개인의 삶과 맞물려 유동적으로 움직이며, 시간의 흐름을 전제로 단정할 수 없는 성격 안에서 일상은 채워진다. 비록 찰나일지라도, 내일을 꿈꾸는 열린 시각이 평면 위에 담긴다.</p>
<p><br /></p>
<p>오롯이 '나'로 살아가겠다는 다짐 속에서 이미지는 빛과 색채를 향한 여정으로 이어진다. 작가에게 자연은 현실인 동시에 비현실적 공간이며, 자신을 찾아가는 과정에서 형상은 객관과 주관을 오가며 내면과 어우러져 하나의 그림으로 완성된다.</p>
<p><br /></p><!-- /wp:paragraph -->"
가족음악극 꽃피는 바리,기타,2025-08-22,2025-08-24,,부산,,부산콘서트홀 공연기획팀 051-640-8826,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56703,http://www.culture.go.kr/upload/rdf/25/08/show_20250808837984656.jpg,"<p><br /></p>
<p>한국을 대표하는 전통설화 &lsquo;바리데기&rsquo; 의 재발견</p>
<p><br /></p>
<p>온 가족이 함께하는 한편의 동화같은 음악극,&nbsp;</p>
<p>사랑과 희망의 꽃을 피우는 바리의 모험&nbsp; 가족음악극 &lt;꽃피는 바리&gt;</p>"
해남 광장갤러리 기증기탁展 '나눔과 공유_2025',전시,2025-08-01,2025-09-28,,전남,,061-530-5190,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56698,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080721375958879.jpg,"<p>&nbsp;</p>
<p><br /></p>
<p>&nbsp;해남 광장갤러리 기증기탁展 '나눔과 공유_2025'&nbsp;&nbsp;</p>
<p><br /></p>
<p>해남역사박물관 건립을 위해 기증기탁 받은 역사, 고고, 민속자료들을 한 곳에 담았습니다.</p>
<p>해남만의, 해남에서만, 해남의 것만..&nbsp;</p>
<p>구석기 시대부터 현대까지 다양한 시대를 아우르는 특별한 전시에 군민 여러분을 초대합니다.</p>
<p>&nbsp;&nbsp;</p>
<p>*전시기간: 2025. 8.1.(금) ~ 9. 28.(일) (월요일은 휴관)</p>
<p>*전시장소: 해남군민광장 광장갤러리</p>
<p>*전 시 물: 2024년 기증기탁 받은 역사, 고고, 민속자료</p>
<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;(주먹찌르개, 홈돌, 갈돌, 청자, 호패, 나막신, 따비 등)&nbsp;</p>
<p>&nbsp;</p><p><br /></p>"
무색의 풍경,전시,2025-08-07,2025-08-30,,대전,,@biniartspace  0507-1347-8104,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56701,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080721333495252.jpg,"<p>- 《무색의 풍경》은 김동기, 필승 시각예술가의 판화, 드로잉, 영상, 오브제 드로잉 작품 50여점을 전시한다.</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》은 판화가 지닌 복제성과 예술성의 관계에 대한 질문을 던지는 김동기 작가의 목판화 작품 &lt;파도&gt;시리즈 38점과, 자연의 &lsquo;리얼&rsquo;에서 출발한 작가의 &lsquo;인용&rsquo;을 다양한 시각 작품으로 표현한 필승 작가의 &lt;리얼과 인용&gt;시리즈 9점으로 구성된다.</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》에 참여한 김동기 작가는 &ldquo;디지털 환경에서는 이미지가 무한히 복제되지만, 목판화는 반복적이고 물리적인 &lsquo;파내는 행위&rsquo;를 통해 이미지에 시간성과 노동을 부여한다. 이는 단순한 복제를 넘어, 각 판마다 쌓이는 시간과 작가의 개입이 예술로 전환되는 과정을 의미하며, 목판화라는 매체 고유의 물성과 예술성을 다시 바라보게 한다.&rdquo; 고 말한다.</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》에 참여한 필승 작가는 자연에 의해 형성된 잔재물 덩어리들을 조형물로 간주하고, 재현하기 위해 흙을 재료로 기물을 만들고 그것을 보존하기 위한 방법으로 선사시대 때 처음 기물을 굽기 위해 해왔던 노천소성으로 (땅 구덩이를 파고 그 안에 기물을 넣고, 장작으로 굽는 방식) 완성한다. 그 과정에서 예측할 수 없었던 기물 표면에 나타난 다양한 불의 흔적에 주목하고 그러한 작업과정을 영상작품으로 표현한다.</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》 전시 기간중 박해빈 시각예술가와 함께 하는 드로잉 워크숍이 4회 진행될 예정이다.</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》 전시는 휴무일 없이 사전 예약제로 운영된다. 사전에 예약을 할 경우 21시까지 관람이 가능하다. 작가와의 대화와 드로잉 워크숍 참여도 사전 예약으로 가능하다. 아트스페이스 빈공간 0507-1347-8104</p>
<p>&nbsp;</p>
<p>- 《무색의 풍경》 작가와의 대화는 8월 31일(전시 종료 다음날) 오후 2시부터 아트스페이스 빈공간에서 유성재 작곡가(재즈그룹 Spring Flow-er 리더/드러머)와 함께 한다. 시각예술가와 그의 작품에 대해 타장르 예술가로부터 따뜻한 관심을 바탕으로 한 예리한 질문을 주고 받는 자리다.</p>
<p>&nbsp;</p>
<p>- 《아트스페이스 빈공간》은 지난 2024년 한국문화예술위원회 창작산실 시각예술 공간 지원에 선정되었고, 2025년 제주 문화 예술 재단 창작 공간 프로그램 지원을 받아 4월부터 10월까지 &lsquo;빈공간에서 빈공간으로&rsquo; 전체 제목 아래 전시 8회/ 작가와의 대화 5회/ 드로잉 워크숍 20회를 진행한다.</p>
<p><br /></p>"
제33회 어린이 문화유산 그림전,전시,2025-07-28,2025-10-12,,전북,,국립전주박물관 063-220-1064,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56697,http://www.culture.go.kr/upload/rdf/25/08/show_20250881102147161.jpg,"<p>『제33회 어린이 문화유산 그림전』</p>
<p><br /></p>
<p><br /></p>
<p>■ 기간: 2025. 7. 28.(월) ~ 10. 12.(일)&nbsp;</p>
<p>■ 장소: 국립전주박물관 상설전시관 로비</p>
<p>■ 작품: 최우수상 1점, 우수상 6점, 특선 18점 총 25점</p>
<p><br /></p>
<p><br /></p>
<p><br /></p>
<p>문의: 063-220-1064</p>"
2025 몸짓전 Part 2 <몸 짓 숨-절창>,기타,2025-08-15,2025-08-23,,,,0507-1380-0090,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56705,http://www.culture.go.kr/upload/rdf/25/08/show_202508081314158115.png,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
2025 몸짓전,기타,2025-08-15,2025-08-23,,,,0507-1380-0090,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56705,http://www.culture.go.kr/upload/rdf/25/08/show_202508081314158115.png,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
